;date;state;city;place_type;confirmed;deaths;is_last;estimated_population_2019;city_ibge_code;confirmed_per_100k_inhabitants;death_rate;growth_rate;growth_accel;growth_accel_rate;growth_rate_NORM_(%);growth_accel_NORM_(%);growth_accel_rate_NORM_(%);LENTO;EXPONENCIAL;DESACELERACAO;ESTAVEL;LINEAR;CLASSIFICACAO
410;2020-06-08;BA;Santa Brígida;city;1;0;True;14213.0;2927606;7.035810000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;1;0;LENTO
411;2020-06-08;BA;Santa Cruz Cabrália;city;49;0;True;27778.0;2927705;176.39858999999998;0.0;1.127067745375784;0.05718728758842296;0.0037248115241008033;2.300138255868947;0.11670875018045503;0.007601656171634293;1;1;0;0;0;LENTO
412;2020-06-08;BA;Santa Cruz da Vitória;city;6;1;True;6315.0;2927804;95.01188;0.1667;0.5265121243773547;0.00440744460667437;-0.02158118596451993;8.775202072955912;0.0734574101112395;-0.3596864327419988;1;1;0;0;0;LENTO
413;2020-06-08;BA;Santa Inês;city;5;0;True;10631.0;2927903;47.03226;0.0;0.31553150306896727;0.02722318234311935;0.0011633527056454467;6.310630061379345;0.544463646862387;0.023267054112908934;1;1;0;0;0;LENTO
414;2020-06-08;BA;Santaluz;city;17;0;True;37348.0;2928000;45.51783;0.0;0.5026244305499944;0.022298531936543527;0.0013487330687408127;2.956614297352908;0.13116783492084427;0.007933723933769487;1;1;0;0;0;LENTO
415;2020-06-08;BA;Santa Luzia;city;6;0;True;12597.0;2928059;47.630390000000006;0.0;0.11925510025215995;0.004490288856916826;3.3268956113516725e-06;1.987585004202666;0.07483814761528043;5.544826018919454e-05;1;1;0;0;0;LENTO
416;2020-06-08;BA;Santa Maria da Vitória;city;2;0;True;39845.0;2928109;5.01945;0.0;0.02056701992465181;-0.00033818277108575717;-0.00011495738307426125;1.0283509962325905;-0.01690913855428786;-0.005747869153713062;1;0;1;0;0;LENTO
417;2020-06-08;BA;Santanópolis;city;10;0;True;8943.0;2928307;111.8193;0.0;0.37639143118219304;0.025750746000034443;0.0016271177579326487;3.7639143118219303;0.2575074600003444;0.016271177579326487;1;1;0;0;0;LENTO
418;2020-06-08;BA;Santa Rita de Cássia;city;6;0;True;28338.0;2928406;21.17298;0.0;0.4769270717224116;0.04110078346243811;-1.8321571872111863e-05;7.94878452870686;0.6850130577073018;-0.0003053595312018644;1;1;0;0;0;LENTO
419;2020-06-08;BA;Santa Teresinha;city;12;0;True;10405.0;2928505;115.32916999999999;0.0;0.29433658003578994;0.011463990593714593;-0.00031325835064657505;2.452804833631583;0.0955332549476216;-0.0026104862553881255;1;1;0;0;0;LENTO
420;2020-06-08;BA;Santo Amaro;city;32;1;True;60069.0;2928604;53.27206999999999;0.0312;0.992166264610904;0.03262036003252417;-0.0020013972887560232;3.100519576909075;0.10193862510163804;-0.006254366527362573;1;1;0;0;0;LENTO
421;2020-06-08;BA;Santo Antônio de Jesus;city;92;3;True;101512.0;2928703;90.62968000000001;0.0326;3.376307691872827;0.1911849861778189;0.005994986534345688;3.66989966507916;0.20780976758458575;0.006516289711245314;0;1;0;0;0;EXPONENCIAL
422;2020-06-08;BA;Santo Estêvão;city;10;0;True;52850.0;2928802;18.92148;0.0;0.38406131415417677;0.025373296922100844;0.001343611189986639;3.8406131415417675;0.25373296922100846;0.01343611189986639;1;1;0;0;0;LENTO
423;2020-06-08;BA;São Desidério;city;32;0;True;33742.0;2928901;94.83729;0.0;1.3164441636296955;0.06914978485433801;0.0032331335120607176;4.113888011342799;0.2160930776698063;0.010103542225189742;1;1;0;0;0;LENTO
424;2020-06-08;BA;São Domingos;city;4;0;True;9058.0;2928950;44.159859999999995;0.0;0.0720694063335618;0.0006190974344000183;-0.0004108984458788434;1.801735158339045;0.015477435860000457;-0.010272461146971085;1;1;0;0;0;LENTO
425;2020-06-08;BA;São Felipe;city;2;0;True;21074.0;2929107;9.49037;0.0;0.014149161388490946;-0.0010106521067757542;4.288340187705757e-05;0.7074580694245474;-0.05053260533878771;0.0021441700938528785;1;0;1;0;0;LENTO
426;2020-06-08;BA;São Félix;city;4;0;True;14740.0;2929008;27.137040000000002;0.0;0.27505258996824566;0.015082916578032646;-0.002865202429563926;6.876314749206141;0.37707291445081614;-0.07163006073909815;1;1;0;0;0;LENTO
427;2020-06-08;BA;São Francisco do Conde;city;78;2;True;39802.0;2929206;195.97005;0.0256;2.0048431149801025;0.07665776993156427;-0.0003829866807625765;2.570311685871926;0.0982791922199542;-0.0004910085650802262;0;1;0;0;0;EXPONENCIAL
428;2020-06-08;BA;São Gabriel;city;2;0;True;18793.0;2929255;10.64226;0.0;0.3332139018273021;0.10213086358849426;0.022532764626253556;16.660695091365106;5.106543179424713;1.1266382313126777;1;1;0;0;0;LENTO
429;2020-06-08;BA;São Gonçalo dos Campos;city;15;0;True;37550.0;2929305;39.946740000000005;0.0;0.5052835150721867;0.025950364284986014;0.00048499439296344085;3.3685567671479117;0.1730024285665734;0.0032332959530896057;1;1;0;0;0;LENTO
430;2020-06-08;BA;São José da Vitória;city;21;1;True;5657.0;2929354;371.2215;0.0476;0.6930210330730112;0.04835783984902732;0.0028088498721062127;3.3001001574905295;0.23027542785251104;0.013375475581458155;1;1;0;0;0;LENTO
431;2020-06-08;BA;São José do Jacuípe;city;2;0;True;10462.0;2929370;19.1168;0.0;0.10457702072725965;0.010168783296709399;0.00017052804409836334;5.2288510363629825;0.5084391648354699;0.008526402204918166;1;1;0;0;0;LENTO
432;2020-06-08;BA;São Sebastião do Passé;city;89;1;True;44300.0;2929503;200.90293;0.0112;3.040201823337252;0.10579037785656192;-0.006984585633237607;3.415957104873317;0.11886559309726058;-0.00784784902610967;0;1;0;0;0;EXPONENCIAL
433;2020-06-08;BA;Sapeaçu;city;6;0;True;17398.0;2929602;34.48672;0.0;0.3568277914387095;0.03131465288742644;0.0022131714504544362;5.947129857311825;0.5219108814571074;0.03688619084090727;1;1;0;0;0;LENTO
434;2020-06-08;BA;Sátiro Dias;city;7;0;True;17273.0;2929701;40.52568;0.0;0.1608991595702131;0.003265471831362725;-0.00029181499908241326;2.298559422431616;0.046649597590896076;-0.004168785701177332;1;1;0;0;0;LENTO
435;2020-06-08;BA;Saubara;city;23;2;True;12043.0;2929750;190.98231;0.087;0.7813136519149128;0.033731390935441447;-0.0005091168366918626;3.397015877890925;0.14665822145844107;-0.0022135514638776635;1;1;0;0;0;LENTO
436;2020-06-08;BA;Seabra;city;18;1;True;44091.0;2929909;40.824659999999994;0.0556;0.5567447122482009;0.01671008554953425;-0.002030001846953818;3.0930261791566718;0.09283380860852361;-0.011277788038632322;1;1;0;0;0;LENTO
437;2020-06-08;BA;Senhor do Bonfim;city;57;1;True;79015.0;2930105;72.1382;0.0175;2.388077825226525;0.09117111681672059;-0.007658741181432707;4.189610219695658;0.1599493277486326;-0.01343638803760124;0;1;0;0;0;EXPONENCIAL
438;2020-06-08;BA;Sento Sé;city;9;0;True;40684.0;2930204;22.12172;0.0;1.3761685446283103;0.236928394878806;0.030859678805672267;15.290761606981228;2.632537720875622;0.3428853200630252;1;1;0;0;0;LENTO
439;2020-06-08;BA;Serra do Ramalho;city;4;0;True;31472.0;2930154;12.709710000000001;0.0;0.06522918092912744;0.0027203614415827622;0.0004984534508418765;1.630729523228186;0.06800903603956905;0.012461336271046912;1;1;0;0;0;LENTO
440;2020-06-08;BA;Serra Preta;city;7;0;True;14878.0;2930402;47.04933;0.0;0.20517480411345312;0.013251030700231741;0.0006790193907345531;2.931068630192187;0.18930043857473916;0.009700277010493615;1;1;0;0;0;LENTO
441;2020-06-08;BA;Serrinha;city;100;0;True;80861.0;2930501;123.66901000000001;0.0;2.9770175229394384;0.19765478404305167;0.013773102032010005;2.9770175229394384;0.19765478404305167;0.013773102032010005;0;1;0;0;0;EXPONENCIAL
442;2020-06-08;BA;Serrolândia;city;2;0;True;13397.0;2930600;14.928720000000002;0.0;0.0763471837420163;0.0023824643394513467;-0.0010692384659781846;3.8173591871008146;0.11912321697256734;-0.053461923298909225;1;1;0;0;0;LENTO
443;2020-06-08;BA;Simões Filho;city;285;8;True;134377.0;2930709;212.08987000000002;0.0281;7.234239653144375;0.2696607409081913;0.001925389369971965;2.5383297028576757;0.09461780382743555;0.0006755752175340228;0;1;0;0;0;EXPONENCIAL
444;2020-06-08;BA;Sítio do Quinto;city;1;0;True;9986.0;2930766;10.01402;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;1;0;LENTO
445;2020-06-08;BA;Sobradinho;city;37;2;True;23191.0;2930774;159.54465;0.0541;1.593400461316922;0.06096225136029082;-0.003336252132538717;4.306487733288978;0.1647628415142995;-0.009016897655510045;1;1;0;0;0;LENTO
446;2020-06-08;BA;Souto Soares;city;1;0;True;16979.0;2930808;5.88963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;1;0;LENTO
447;2020-06-08;BA;Tanquinho;city;1;0;True;7918.0;2931103;12.62945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;1;0;LENTO
448;2020-06-08;BA;Taperoá;city;13;0;True;21074.0;2931202;61.68739;0.0;0.23144893425214594;0.011461495564778948;0.0018504735522875738;1.7803764173241996;0.0881653504982996;0.014234411940673644;1;1;0;0;0;LENTO
449;2020-06-08;BA;Teixeira de Freitas;city;209;0;True;160487.0;2931350;130.22862;0.0;5.3161422209927744;0.2584593964703735;0.008340199342017957;2.5436087181783607;0.12366478300017872;0.003990526000965529;0;1;0;0;0;EXPONENCIAL
450;2020-06-08;BA;Teofilândia;city;77;0;True;22518.0;2931509;341.94866;0.0;4.2808988465642335;0.422192728116205;0.05206133366668708;5.559608891641862;0.5483022443067598;0.06761212164504816;0;1;0;0;0;EXPONENCIAL
451;2020-06-08;BA;Teolândia;city;1;0;True;14943.0;2931608;6.6921;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;1;0;LENTO
452;2020-06-08;BA;Terra Nova;city;4;0;True;13033.0;2931707;30.69132;0.0;0.19458169783647336;-0.006258895955216213;-0.0044937384329362656;4.864542445911834;-0.15647239888040532;-0.11234346082340664;1;0;1;0;0;LENTO
453;2020-06-08;BA;Tremedal;city;1;0;True;16394.0;2931806;6.0997900000000005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;1;0;LENTO
454;2020-06-08;BA;Tucano;city;9;0;True;50687.0;2931905;17.75603;0.0;0.33779203040647066;0.025953525609605066;0.002119101326530454;3.753244782294119;0.2883725067733896;0.023545570294782825;1;1;0;0;0;LENTO
455;2020-06-08;BA;Uauá;city;1;0;True;24240.0;2932002;4.12541;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;1;0;LENTO
456;2020-06-08;BA;Ubaíra;city;1;0;True;19895.0;2932101;5.02639;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;1;0;LENTO
457;2020-06-08;BA;Ubaitaba;city;23;1;True;19056.0;2932200;120.69689;0.0435;0.6405728381390452;0.016493308313212145;-0.0008032843050097393;2.785099296256718;0.07171003614440064;-0.003492540456564084;1;1;0;0;0;LENTO
458;2020-06-08;BA;Ubatã;city;33;0;True;27035.0;2932309;122.06398999999999;0.0;0.8313365978658448;0.04802992691705268;0.002240049397293329;2.519201811714681;0.1455452330819778;0.006788028476646451;1;1;0;0;0;LENTO
459;2020-06-08;BA;Uibaí;city;1;0;True;13887.0;2932408;7.20098;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;1;0;LENTO
460;2020-06-08;BA;Umburanas;city;53;0;True;19222.0;2932457;275.72573;0.0;1.990545521534025;0.0674958270554712;-0.0031864620578950834;3.7557462670453305;0.12735061708579473;-0.006012192562066195;0;1;0;0;0;EXPONENCIAL
461;2020-06-08;BA;Una;city;8;0;True;19002.0;2932507;42.10083;0.0;0.10536118683880857;-0.0033548326141169616;-0.00020866955360070925;1.3170148354851072;-0.04193540767646202;-0.0026083694200088655;1;0;1;0;0;LENTO
462;2020-06-08;BA;Urandi;city;97;2;True;16658.0;2932606;582.3028;0.0206;4.4827810671237565;0.08300167822858867;-0.014953060850653727;4.621423780539955;0.085568740441844;-0.015415526650158481;0;1;0;0;0;EXPONENCIAL
463;2020-06-08;BA;Uruçuca;city;138;12;True;20519.0;2932705;672.5474;0.087;2.7082814250049716;0.02981221717424186;-0.003668473719470983;1.9625227717427332;0.021603055923363666;-0.002658314289471727;0;1;0;0;0;EXPONENCIAL
464;2020-06-08;BA;Utinga;city;1;1;True;19178.0;2932804;5.21431;1.0;-0.003009896978553507;-0.00039892598954626427;3.4342216583414226e-05;-0.3009896978553507;-0.03989259895462643;0.0034342216583414225;1;0;1;0;0;LENTO
465;2020-06-08;BA;Valença;city;102;2;True;96562.0;2932903;105.63161000000001;0.0196;2.9933563907190734;0.1437348945583111;0.0027266039967427306;2.9346631281559543;0.14091656329246185;0.002673141173277187;0;1;0;0;0;EXPONENCIAL
466;2020-06-08;BA;Valente;city;69;1;True;28473.0;2933000;242.33483999999999;0.0145;1.8384584126985268;0.055264813594819454;-0.0021636075926735523;2.664432482171778;0.08009393274611515;-0.003135663177787757;0;1;0;0;0;EXPONENCIAL
467;2020-06-08;BA;Várzea da Roça;city;2;1;True;14104.0;2933059;14.180370000000002;0.5;0.04186144478634422;0.00045432959709254425;-0.0003738234041112131;2.0930722393172108;0.022716479854627214;-0.018691170205560655;1;1;0;0;0;LENTO
468;2020-06-08;BA;Várzea Nova;city;1;0;True;12697.0;2933158;7.87588;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;1;0;LENTO
469;2020-06-08;BA;Varzedo;city;2;0;True;8838.0;2933174;22.62955;0.0;0.04282113223077329;-0.0054330718431499425;-0.0010075758287430943;2.1410566115386644;-0.2716535921574971;-0.050378791437154714;1;0;1;0;0;LENTO
470;2020-06-08;BA;Vera Cruz;city;28;2;True;43223.0;2933208;64.78033;0.0714;0.713527648277821;0.026455899371887137;-0.0007022869382103561;2.5483130295636465;0.0944853548995969;-0.0025081676364655573;1;1;0;0;0;LENTO
471;2020-06-08;BA;Vereda;city;9;1;True;6205.0;2933257;145.04432;0.1111;0.3278180548475439;0.007278920056158535;-0.0004816487289336504;3.6424228316393763;0.0808768895128726;-0.005351652543707227;1;1;0;0;0;LENTO
472;2020-06-08;BA;Vitória da Conquista;city;253;5;True;338480.0;2933307;74.74592;0.0198;6.2095183528917985;0.3068106158345386;0.01752663815116902;2.4543550801943868;0.12126901811641842;0.006927524960936371;0;1;0;0;0;EXPONENCIAL
473;2020-06-08;BA;Wanderley;city;1;0;True;12238.0;2933455;8.17127;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;1;0;LENTO
474;2020-06-08;BA;Wenceslau Guimarães;city;25;1;True;21101.0;2933505;118.4778;0.04;1.2711462379054852;0.05780043221187966;-0.00442894122493457;5.084584951621941;0.23120172884751863;-0.01771576489973828;1;1;0;0;0;LENTO
475;2020-06-08;BA;Xique-Xique;city;26;0;True;46483.0;2933604;55.934430000000006;0.0;1.4237136237887482;0.034305328562394245;-0.01056855204340591;5.475821629956725;0.131943571393824;-0.04064827709002273;1;1;0;0;0;LENTO
476;2020-06-08;CE;Abaiara;city;6;1;True;11737.0;2300101;51.12039;0.1667;0.20234094194996802;0.0073150959314565505;-0.0009966534749939516;3.3723490324994674;0.12191826552427583;-0.016610891249899194;1;1;0;0;0;LENTO
477;2020-06-08;CE;Acarape;city;101;6;True;14929.0;2300150;676.5356;0.0594;2.855523722204189;0.08360109627915735;-0.010254486944615655;2.827251210103158;0.08277336265263104;-0.010152957370906589;0;1;0;0;0;EXPONENCIAL
478;2020-06-08;CE;Acaraú;city;826;23;True;62641.0;2300200;1318.62518;0.0278;22.766439826950954;0.8319010315976221;-0.00408984979282355;2.7562275819553212;0.10071441060503898;-0.0004951392000997034;0;1;0;0;0;EXPONENCIAL
479;2020-06-08;CE;Acopiara;city;123;6;True;54270.0;2300309;226.64456;0.0488;3.3082551821624815;0.12272962753873984;-0.00025995901361794215;2.6896383594816924;0.0997801849908454;-0.00021134879155930254;0;1;0;0;0;EXPONENCIAL
480;2020-06-08;CE;Aiuaba;city;7;0;True;17399.0;2300408;40.2322;0.0;0.19258857543341215;0.010534166282726411;0.00027410641143351083;2.751265363334459;0.15048808975323444;0.0039158058776215835;1;1;0;0;0;LENTO
481;2020-06-08;CE;Alcântaras;city;124;2;True;11714.0;2300507;1058.5624;0.0161;3.198535346153758;0.05078313990038329;-0.01187437139464867;2.579463988833676;0.04095414508095426;-0.009576105963426345;0;1;0;0;0;EXPONENCIAL
482;2020-06-08;CE;Altaneira;city;1;0;True;7586.0;2300606;13.182179999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;1;0;LENTO
483;2020-06-08;CE;Alto Santo;city;41;1;True;17146.0;2300705;239.12283;0.0244;1.0577342759818316;0.028862899569701207;-0.00010325917145004944;2.5798396975166624;0.07039731602366148;-0.0002518516376830474;1;1;0;0;0;LENTO
484;2020-06-08;CE;Amontada;city;287;8;True;43452.0;2300754;660.4989400000001;0.0279;7.5474871634457745;0.23130262606261778;-0.014682295951447323;2.629786468099573;0.08059324949916996;-0.0051157825614799035;0;1;0;0;0;EXPONENCIAL
485;2020-06-08;CE;Antonina do Norte;city;3;0;True;7353.0;2300804;40.79967;0.0;0.06296677831634;0.0022386058660425106;0.0001045803393167034;2.0988926105446666;0.07462019553475036;0.00348601131055678;1;1;0;0;0;LENTO
486;2020-06-08;CE;Apuiarés;city;81;7;True;14600.0;2300903;554.79452;0.0864;2.404410290732252;0.08805024680306656;-0.0036943983274648194;2.9684077663361137;0.1087040083988476;-0.00456098558946274;0;1;0;0;0;EXPONENCIAL
487;2020-06-08;CE;Aquiraz;city;359;13;True;80271.0;2301000;447.23499000000004;0.0362;7.28575379877408;0.20994136756729445;-0.002040018351107102;2.029457882666875;0.058479489573062524;-0.0005682502370771872;0;1;0;0;0;EXPONENCIAL
488;2020-06-08;CE;Aracati;city;420;17;True;74547.0;2301109;563.40295;0.0405;11.29791919912585;0.43317045808483173;-0.015134844634073505;2.689980761696631;0.10313582335353136;-0.003603534436684168;0;1;0;0;0;EXPONENCIAL
489;2020-06-08;CE;Aracoiaba;city;240;2;True;26469.0;2301208;906.7210699999999;0.0083;6.549307916067515;0.22434204123507093;-0.005342601915845302;2.728878298361465;0.0934758505146129;-0.0022260841316022093;0;1;0;0;0;EXPONENCIAL
490;2020-06-08;CE;Ararendá;city;3;1;True;10935.0;2301257;27.43484;0.3333;0.05836056611360344;0.003676298262189586;0.0005283075881619276;1.9453522037867812;0.12254327540631954;0.01761025293873092;1;1;0;0;0;LENTO
491;2020-06-08;CE;Araripe;city;6;0;True;21600.0;2301307;27.77778;0.0;0.1640902361976358;0.011218326850398261;0.0008536426893214364;2.7348372699605967;0.18697211417330437;0.014227378155357273;1;1;0;0;0;LENTO
492;2020-06-08;CE;Aratuba;city;31;1;True;11847.0;2301406;261.66962;0.0323;0.9829965622076833;0.026837575621842073;-0.001811902608830686;3.1709566522828494;0.08657282458658733;-0.005844847125260277;1;1;0;0;0;LENTO
493;2020-06-08;CE;Arneiroz;city;26;0;True;7840.0;2301505;331.63265;0.0;0.5235376837628273;0.013219580944573579;0.003247672659931446;2.013606476010874;0.050844542094513764;0.012491048692044022;1;1;0;0;0;LENTO
494;2020-06-08;CE;Assaré;city;15;0;True;23417.0;2301604;64.05603;0.0;0.5774621511714498;0.04125525752925501;0.002491805005879323;3.8497476744763324;0.27503505019503344;0.01661203337252882;1;1;0;0;0;LENTO
495;2020-06-08;CE;Aurora;city;9;1;True;24654.0;2301703;36.50523;0.1111;0.26039518334190276;0.0072062869308568995;7.544834080965463e-05;2.8932798149100307;0.08006985478729889;0.0008383148978850514;1;1;0;0;0;LENTO
496;2020-06-08;CE;Baixio;city;2;0;True;6288.0;2301802;31.806620000000002;0.0;0.010718088902696338;0.011335617306926405;0.004315793090311237;0.5359044451348169;0.5667808653463202;0.21578965451556184;1;1;0;0;0;LENTO
497;2020-06-08;CE;Banabuiú;city;100;1;True;18197.0;2301851;549.54113;0.01;2.5051171644949957;0.05278264058024761;-0.002861698989304568;2.5051171644949957;0.05278264058024761;-0.002861698989304568;0;1;0;0;0;EXPONENCIAL
498;2020-06-08;CE;Barbalha;city;77;2;True;60781.0;2301901;126.68433;0.026000000000000002;2.0532370809895104;0.0453191781061293;-0.004876296749073268;2.666541663622741;0.05885607546250559;-0.006332852920874375;0;1;0;0;0;EXPONENCIAL
499;2020-06-08;CE;Barreira;city;104;9;True;22425.0;2301950;463.76812;0.0865;2.810841566523645;0.07809000837923152;-0.007108133284760512;2.7027322755035046;0.07508654651849185;-0.006834743543038953;0;1;0;0;0;EXPONENCIAL
500;2020-06-08;CE;Barro;city;13;2;True;22680.0;2302008;57.319219999999994;0.1538;0.45143227249930284;0.025444667441969458;0.00029317712357823064;3.4725559423023293;0.19572821109207275;0.0022552086429094664;1;1;0;0;0;LENTO
501;2020-06-08;CE;Barroquinha;city;198;4;True;15017.0;2302057;1318.50569;0.0202;5.584617409534455;0.23372426861842036;0.0008564035624703037;2.82051384319922;0.11804255990829311;0.00043252705175267863;0;1;0;0;0;EXPONENCIAL
502;2020-06-08;CE;Baturité;city;80;12;True;35750.0;2302107;223.77622000000002;0.15;1.8943442519438891;0.0566884420572913;0.003535044337164991;2.3679303149298616;0.07086055257161414;0.0044188054214562384;0;1;0;0;0;EXPONENCIAL
503;2020-06-08;CE;Beberibe;city;184;16;True;53573.0;2302206;343.45659;0.087;4.65163017220989;0.22127873119598676;0.007230085564691804;2.528059876201027;0.12026017999781889;0.00392939432863685;0;1;0;0;0;EXPONENCIAL
504;2020-06-08;CE;Bela Cruz;city;428;7;True;32591.0;2302305;1313.2459900000001;0.0164;11.332876585883325;0.2716771880947216;-0.02508221620655324;2.647868361187693;0.06347597852680412;-0.005860330889381599;0;1;0;0;0;EXPONENCIAL
505;2020-06-08;CE;Boa Viagem;city;55;9;True;54470.0;2302404;100.97301;0.1636;1.3459950024360248;0.017180917407917332;0.0010561342313966542;2.447263640792772;0.031238031650758787;0.001920244057084826;0;1;0;0;0;EXPONENCIAL
506;2020-06-08;CE;Brejo Santo;city;43;3;True;49477.0;2302503;86.90907;0.0698;1.1948552830321841;0.04511017050792949;0.001666266061299494;2.7787332163539165;0.10490737327425463;0.0038750373518592882;1;1;0;0;0;LENTO
507;2020-06-08;CE;Camocim;city;439;15;True;63661.0;2302602;689.5901700000001;0.0342;12.91577833748988;0.5578524556432505;-0.001932045978199694;2.9420907374692207;0.1270734523105354;-0.0004401015895671285;0;1;0;0;0;EXPONENCIAL
508;2020-06-08;CE;Campos Sales;city;70;1;True;27426.0;2302701;255.23226;0.0143;2.041117377168968;0.06779747644432846;-0.000944301789725039;2.9158819673842395;0.09685353777761209;-0.0013490025567500558;0;1;0;0;0;EXPONENCIAL
509;2020-06-08;CE;Canindé;city;623;14;True;76997.0;2302800;809.12243;0.0225;14.911864033726383;0.3878617756066082;-0.02341731509579803;2.3935576298116183;0.06225710683894192;-0.003758798570754098;0;1;0;0;0;EXPONENCIAL
510;2020-06-08;CE;Capistrano;city;188;5;True;17738.0;2302909;1059.87146;0.0266;4.7146528797220855;0.07591402388957215;-0.013861161629628412;2.5077940849585563;0.040379799941261785;-0.007372958313632134;0;1;0;0;0;EXPONENCIAL
511;2020-06-08;CE;Caridade;city;106;8;True;22547.0;2303006;470.12906;0.0755;3.053304588294995;0.13324003723603614;-0.0015028014624034896;2.8804760266933913;0.12569814833588314;-0.0014177372286825374;0;1;0;0;0;EXPONENCIAL
512;2020-06-08;CE;Cariré;city;120;1;True;18448.0;2303105;650.47702;0.0083;3.285380178937095;0.04321088163283393;-0.01245470601163185;2.737816815780912;0.03600906802736161;-0.010378921676359874;0;1;0;0;0;EXPONENCIAL
513;2020-06-08;CE;Caririaçu;city;17;3;True;26965.0;2303204;63.04469;0.1765;0.40485199636389907;0.003528047923529404;-0.0003966916619703006;2.3814823315523475;0.02075322307958473;-0.0023334803645311797;1;1;0;0;0;LENTO
514;2020-06-08;CE;Cariús;city;8;2;True;18699.0;2303303;42.78304;0.25;0.19762061341568807;0.011823180065314748;0.0001892230018901024;2.470257667696101;0.14778975081643433;0.0023652875236262797;1;1;0;0;0;LENTO
515;2020-06-08;CE;Carnaubal;city;35;0;True;17606.0;2303402;198.79587;0.0;0.8734126663097894;0.007284864508137645;-0.002099928647134132;2.4954647608851124;0.020813898594678987;-0.005999796134668949;1;1;0;0;0;LENTO
516;2020-06-08;CE;Cascavel;city;523;30;True;71743.0;2303501;728.99098;0.0574;14.253716553376544;0.7007527312955937;0.019534432534266424;2.7253760140299317;0.13398713791502748;0.0037350731423071554;0;1;0;0;0;EXPONENCIAL
517;2020-06-08;CE;Catarina;city;18;1;True;20698.0;2303600;86.96491999999999;0.0556;0.3522151789896395;-0.0031121779448082983;-0.0012182772600090553;1.9567509943868862;-0.017289877471157213;-0.006768207000050308;1;0;1;0;0;LENTO
518;2020-06-08;CE;Catunda;city;24;0;True;10342.0;2303659;232.06342999999998;0.0;0.9113617750505245;0.04473080906156771;0.0001457233136418829;3.797340729377185;0.18637837108986546;0.0006071804735078454;1;1;0;0;0;LENTO
519;2020-06-08;CE;Caucaia;city;2383;148;True;361400.0;2303709;659.3801900000001;0.0621;51.58243214551329;1.3251110304659817;-0.04650253667280215;2.1646005936010613;0.0556068413959707;-0.0019514283119094482;0;1;0;0;0;EXPONENCIAL
520;2020-06-08;CE;Cedro;city;11;2;True;25557.0;2303808;43.04105;0.1818;0.30210759687436295;0.0014885291526770016;-0.0011103098257272293;2.746432698857845;0.01353208320615456;-0.010093725688429356;1;1;0;0;0;LENTO
521;2020-06-08;CE;Chaval;city;107;3;True;13069.0;2303907;818.73135;0.027999999999999997;4.0035425421188675;0.16765756581052682;-0.010062036147748435;3.741628544036325;0.15668931384161383;-0.00940377210069947;0;1;0;0;0;EXPONENCIAL
522;2020-06-08;CE;Choró;city;111;3;True;13521.0;2303931;820.9452;0.027000000000000003;3.08986170705223;0.046978309281506515;-0.011397134169162656;2.7836591955425494;0.04232280115451037;-0.010267688440687076;0;1;0;0;0;EXPONENCIAL
523;2020-06-08;CE;Chorozinho;city;146;8;True;20264.0;2303956;720.48954;0.0548;3.846462917801537;0.14187264646610098;0.004337088485203389;2.6345636423298195;0.09717304552472669;0.002970608551509171;0;1;0;0;0;EXPONENCIAL
524;2020-06-08;CE;Coreaú;city;225;3;True;23136.0;2304004;972.51037;0.0133;5.319363772391083;0.09412696969843044;-0.003111708780121629;2.3641616766182594;0.04183420875485797;-0.0013829816800540575;0;1;0;0;0;EXPONENCIAL
525;2020-06-08;CE;Crateús;city;264;9;True;75074.0;2304103;351.65304;0.0341;6.798065817274817;0.2468448549974546;-0.005284382174234447;2.5750249307859154;0.09350183901418735;-0.002001659914482745;0;1;0;0;0;EXPONENCIAL
526;2020-06-08;CE;Crato;city;88;2;True;132123.0;2304202;66.6046;0.0227;2.2031135841420793;0.0869903567807048;0.002863494607455837;2.5035381637978174;0.09885267815989182;0.0032539711448361787;0;1;0;0;0;EXPONENCIAL
527;2020-06-08;CE;Croatá;city;13;0;True;18063.0;2304236;71.97033;0.0;0.36414374942278116;0.018463944244417326;-0.0003468658580507824;2.8011057647906243;0.14203034034167172;-0.0026681989080829414;1;1;0;0;0;LENTO
528;2020-06-08;CE;Cruz;city;269;6;True;24827.0;2304251;1083.4978;0.0223;8.215392217297078;0.2273084683056589;-0.0070755389416092065;3.0540491514115526;0.08450128933295871;-0.002630311874204166;0;1;0;0;0;EXPONENCIAL
